Tipo;Produto;Ano;Quantidade
de_Licorosos;Licorosos;2015;0
de_Compostos;Compostos;2015;0
de_Jeropiga;Jeropiga;2015;0
de_Filtrado;Filtrado;2015;0
de_Frisante;Frisante;2015;0
de_Vinho leve;Vinho leve;2015;0
de_Vinho licoroso;Vinho licoroso;2015;56000
de_Brandy;Brandy;2015;0
de_Destilado;Destilado;2015;0
de_Bagaceira;Bagaceira;2015;1350
de_Licor de bagaceira;Licor de bagaceira;2015;0
de_Vinagre;Vinagre;2015;25800
de_Borra líquida;Borra líquida;2015;48833
de_Borra seca;Borra seca;2015;120230
de_Vinho Composto;Vinho Composto;2015;0
de_Pisco;Pisco;2015;0
de_Vinho orgânico;Vinho orgânico;2015;0
de_Espumante orgânico;Espumante orgânico;2015;0
de_Destilado alcoólico simples de bagaceira ;Destilado alcoólico simples de bagaceira ;2015;0
de_Vinho acidificado ;Vinho acidificado ;2015;0
de_Mosto parcialmente fermentado ;Mosto parcialmente fermentado ;2015;0
de_Outros derivados;Outros derivados;2015;0
VINHO DE MESA;VINHO DE MESA;2016;86319015
vm_Tinto;Tinto;2016;75279191
vm_Branco;Branco;2016;10727099
vm_Rosado;Rosado;2016;312725
VINHO FINO DE MESA (VINÍFERA);VINHO FINO DE MESA (VINÍFERA);2016;18070626
vv_Tinto;Tinto;2016;8774847
vv_Branco;Branco;2016;8705066
vv_Rosado;Rosado;2016;590713
SUCO;SUCO;2016;42210389
su_Suco de uva simples;Suco de uva integral;2016;31117869
su_Suco concentrado;Suco de uva concentrado;2016;11092520
su_Suco de uva adoçado;Suco de uva adoçado;2016;0
su_Suco de uva orgânico;Suco de uva orgânico;2016;0
su_Suco de uva reconstituído;Suco de uva reconstituído;2016;0
DERIVADOS;DERIVADOS;2016;53950314
de_Espumante;Espumante;2016;1500
de_Espumante moscatel;Espumante moscatel;2016;100000
de_Base espumante;Base espumante;2016;0
de_Base espumante moscatel;Base espumante moscatel;2016;1325700
de_Base Champenoise champanha;Base Champenoise champanha;2016;740395
de_Base Charmat champanha;Base Charmat champanha;2016;250280
de_Bebida de uva;Bebida de uva;2016;3474
de_Polpa de uva;Polpa de uva;2016;1620430
de_Mosto simples;Mosto simples;2016;49770993
de_Mosto concentrado;Mosto concentrado;2016;0
de_Mosto de uva com bagaço;Mosto de uva com bagaço;2016;0
de_Mosto dessulfitado;Mosto dessulfitado;2016;0
de_Mistelas;Mistelas;2016;0
de_Néctar de uva;Néctar de uva;2016;0
de_Licorosos;Licorosos;2016;0
de_Compostos;Compostos;2016;0
de_Jeropiga;Jeropiga;2016;0
de_Filtrado;Filtrado;2016;0
de_Frisante;Frisante;2016;0
de_Vinho leve;Vinho leve;2016;0
de_Vinho licoroso;Vinho licoroso;2016;24200
de_Brandy;Brandy;2016;0
de_Destilado;Destilado;2016;0
de_Bagaceira;Bagaceira;2016;1000
de_Licor de bagaceira;Licor de bagaceira;2016;0
de_Vinagre;Vinagre;2016;5000
de_Borra líquida;Borra líquida;2016;24975
de_Borra seca;Borra seca;2016;82367
de_Vinho Composto;Vinho Composto;2016;0
de_Pisco;Pisco;2016;0
de_Vinho orgânico;Vinho orgânico;2016;0
de_Espumante orgânico;Espumante orgânico;2016;0
de_Destilado alcoólico simples de bagaceira ;Destilado alcoólico simples de bagaceira ;2016;0
de_Vinho acidificado ;Vinho acidificado ;2016;0
de_Mosto parcialmente fermentado ;Mosto parcialmente fermentado ;2016;0
de_Outros derivados;Outros derivados;2016;0
VINHO DE MESA;VINHO DE MESA;2017;255015187
vm_Tinto;Tinto;2017;1365957
vm_Branco;Branco;2017;217527985
vm_Rosado;Rosado;2017;36121245
VINHO FINO DE MESA (VINÍFERA);VINHO FINO DE MESA (VINÍFERA);2017;44537870
vv_Tinto;Tinto;2017;21442212
vv_Branco;Branco;2017;21928400
vv_Rosado;Rosado;2017;1167258
SUCO;SUCO;2017;77161971
su_Suco de uva simples;Suco de uva integral;2017;46865626
su_Suco concentrado;Suco de uva concentrado;2017;30059271
su_Suco de uva adoçado;Suco de uva adoçado;2017;177774
su_Suco de uva orgânico;Suco de uva orgânico;2017;0
su_Suco de uva reconstituído;Suco de uva reconstituído;2017;59300
DERIVADOS;DERIVADOS;2017;109116761
de_Espumante;Espumante;2017;11280
de_Espumante moscatel;Espumante moscatel;2017;152375
de_Base espumante;Base espumante;2017;0
de_Base espumante moscatel;Base espumante moscatel;2017;1965629
de_Base Champenoise champanha;Base Champenoise champanha;2017;1552403
de_Base Charmat champanha;Base Charmat champanha;2017;893364
de_Bebida de uva;Bebida de uva;2017;0
de_Polpa de uva;Polpa de uva;2017;2507125
de_Mosto simples;Mosto simples;2017;101010116
de_Mosto concentrado;Mosto concentrado;2017;0
de_Mosto de uva com bagaço;Mosto de uva com bagaço;2017;772110
de_Mosto dessulfitado;Mosto dessulfitado;2017;0
de_Mistelas;Mistelas;2017;1500
de_Néctar de uva;Néctar de uva;2017;3000
de_Licorosos;Licorosos;2017;110820
de_Compostos;Compostos;2017;0
de_Jeropiga;Jeropiga;2017;0
de_Filtrado;Filtrado;2017;0
de_Frisante;Frisante;2017;0
de_Vinho leve;Vinho leve;2017;0
de_Vinho licoroso;Vinho licoroso;2017;110820
de_Brandy;Brandy;2017;0
de_Destilado;Destilado;2017;0
de_Bagaceira;Bagaceira;2017;900
de_Licor de bagaceira;Licor de bagaceira;2017;0
de_Vinagre;Vinagre;2017;25319
de_Borra líquida;Borra líquida;2017;0
de_Borra seca;Borra seca;2017;0
de_Vinho Composto;Vinho Composto;2017;0
de_Pisco;Pisco;2017;0
de_Vinho orgânico;Vinho orgânico;2017;0
de_Espumante orgânico;Espumante orgânico;2017;0
de_Destilado alcoólico simples de bagaceira ;Destilado alcoólico simples de bagaceira ;2017;0
de_Vinho acidificado ;Vinho acidificado ;2017;0
de_Mosto parcialmente fermentado ;Mosto parcialmente fermentado ;2017;0
de_Outros derivados;Outros derivados;2017;0
VINHO DE MESA;VINHO DE MESA;2018;218375636
vm_Tinto;Tinto;2018;188270142
vm_Branco;Branco;2018;29229970
vm_Rosado;Rosado;2018;875524
VINHO FINO DE MESA (VINÍFERA);VINHO FINO DE MESA (VINÍFERA);2018;38707220
vv_Tinto;Tinto;2018;19118254
vv_Branco;Branco;2018;18297257
vv_Rosado;Rosado;2018;1291709
SUCO;SUCO;2018;65467906
su_Suco de uva simples;Suco de uva integral;2018;34367996
su_Suco concentrado;Suco de uva concentrado;2018;31099910
su_Suco de uva adoçado;Suco de uva adoçado;2018;0
su_Suco de uva orgânico;Suco de uva orgânico;2018;0
su_Suco de uva reconstituído;Suco de uva reconstituído;2018;0
DERIVADOS;DERIVADOS;2018;95202101
de_Espumante;Espumante;2018;68500
de_Espumante moscatel;Espumante moscatel;2018;326200
de_Base espumante;Base espumante;2018;0
de_Base espumante moscatel;Base espumante moscatel;2018;1320650
de_Base Champenoise champanha;Base Champenoise champanha;2018;228518
de_Base Charmat champanha;Base Charmat champanha;2018;1746540
de_Bebida de uva;Bebida de uva;2018;0
de_Polpa de uva;Polpa de uva;2018;2112683
de_Mosto simples;Mosto simples;2018;88910980
de_Mosto concentrado;Mosto concentrado;2018;0
de_Mosto de uva com bagaço;Mosto de uva com bagaço;2018;0
de_Mosto dessulfitado;Mosto dessulfitado;2018;0
de_Mistelas;Mistelas;2018;2000
de_Néctar de uva;Néctar de uva;2018;0
de_Licorosos;Licorosos;2018;0
de_Compostos;Compostos;2018;0
de_Jeropiga;Jeropiga;2018;0
de_Filtrado;Filtrado;2018;0
de_Frisante;Frisante;2018;0
de_Vinho leve;Vinho leve;2018;8000
de_Vinho licoroso;Vinho licoroso;2018;124303
de_Brandy;Brandy;2018;0
de_Destilado;Destilado;2018;680
de_Bagaceira;Bagaceira;2018;2100
de_Licor de bagaceira;Licor de bagaceira;2018;0
de_Vinagre;Vinagre;2018;25367
de_Borra líquida;Borra líquida;2018;255100
de_Borra seca;Borra seca;2018;70480
de_Vinho Composto;Vinho Composto;2018;0
de_Pisco;Pisco;2018;0
de_Vinho orgânico;Vinho orgânico;2018;0
de_Espumante orgânico;Espumante orgânico;2018;0
de_Destilado alcoólico simples de bagaceira ;Destilado alcoólico simples de bagaceira ;2018;0
de_Vinho acidificado ;Vinho acidificado ;2018;0
de_Mosto parcialmente fermentado ;Mosto parcialmente fermentado ;2018;0
de_Outros derivados;Outros derivados;2018;0
VINHO DE MESA;VINHO DE MESA;2019;144629737
vm_Tinto;Tinto;2019;121045115
vm_Branco;Branco;2019;22032828
vm_Rosado;Rosado;2019;1551794
VINHO FINO DE MESA (VINÍFERA);VINHO FINO DE MESA (VINÍFERA);2019;37615422
vv_Tinto;Tinto;2019;17389377
vv_Branco;Branco;2019;18193055
vv_Rosado;Rosado;2019;2032990
SUCO;SUCO;2019;77805352
su_Suco de uva simples;Suco de uva integral;2019;50239767
su_Suco concentrado;Suco de uva concentrado;2019;26861009
su_Suco de uva adoçado;Suco de uva adoçado;2019;120320
su_Suco de uva orgânico;Suco de uva orgânico;2019;0
su_Suco de uva reconstituído;Suco de uva reconstituído;2019;584256
DERIVADOS;DERIVADOS;2019;142888747
de_Espumante;Espumante;2019;52176
de_Espumante moscatel;Espumante moscatel;2019;515800
de_Base espumante;Base espumante;2019;0
de_Base espumante moscatel;Base espumante moscatel;2019;1962443
de_Base Champenoise champanha;Base Champenoise champanha;2019;274903
de_Base Charmat champanha;Base Charmat champanha;2019;1188095
de_Bebida de uva;Bebida de uva;2019;0
de_Polpa de uva;Polpa de uva;2019;1480269
de_Mosto simples;Mosto simples;2019;135614344
de_Mosto concentrado;Mosto concentrado;2019;0
de_Mosto de uva com bagaço;Mosto de uva com bagaço;2019;645816
de_Mosto dessulfitado;Mosto dessulfitado;2019;1000
de_Mistelas;Mistelas;2019;3000
de_Néctar de uva;Néctar de uva;2019;32519
de_Licorosos;Licorosos;2019;0
de_Compostos;Compostos;2019;0
de_Jeropiga;Jeropiga;2019;0
de_Filtrado;Filtrado;2019;0
de_Frisante;Frisante;2019;0
de_Vinho leve;Vinho leve;2019;0
de_Vinho licoroso;Vinho licoroso;2019;99485
de_Brandy;Brandy;2019;0
de_Destilado;Destilado;2019;0
de_Bagaceira;Bagaceira;2019;10495
de_Licor de bagaceira;Licor de bagaceira;2019;1507
de_Vinagre;Vinagre;2019;76096
de_Borra líquida;Borra líquida;2019;901431
de_Borra seca;Borra seca;2019;25996
de_Vinho Composto;Vinho Composto;2019;0
de_Pisco;Pisco;2019;3372
de_Vinho orgânico;Vinho orgânico;2019;0
de_Espumante orgânico;Espumante orgânico;2019;0
de_Destilado alcoólico simples de bagaceira ;Destilado alcoólico simples de bagaceira ;2019;0
de_Vinho acidificado ;Vinho acidificado ;2019;0
de_Mosto parcialmente fermentado ;Mosto parcialmente fermentado ;2019;0
de_Outros derivados;Outros derivados;2019;0
VINHO DE MESA;VINHO DE MESA;2020;124200414
vm_Tinto;Tinto;2020;103916391
vm_Branco;Branco;2020;19568734
vm_Rosado;Rosado;2020;715289
VINHO FINO DE MESA (VINÍFERA);VINHO FINO DE MESA (VINÍFERA);2020;32516686
vv_Tinto;Tinto;2020;15451883
vv_Branco;Branco;2020;15487915
vv_Rosado;Rosado;2020;1576888
SUCO;SUCO;2020;69261287
su_Suco de uva simples;Suco de uva integral;2020;40718523
su_Suco concentrado;Suco de uva concentrado;2020;27963865
su_Suco de uva adoçado;Suco de uva adoçado;2020;107289
su_Suco de uva orgânico;Suco de uva orgânico;2020;471610
su_Suco de uva reconstituído;Suco de uva reconstituído;2020;0
DERIVADOS;DERIVADOS;2020;92533804
de_Espumante;Espumante;2020;32399
de_Espumante moscatel;Espumante moscatel;2020;689139
de_Base espumante;Base espumante;2020;0
de_Base espumante moscatel;Base espumante moscatel;2020;3006705
de_Base Champenoise champanha;Base Champenoise champanha;2020;200777
de_Base Charmat champanha;Base Charmat champanha;2020;2487939
de_Bebida de uva;Bebida de uva;2020;0
de_Polpa de uva;Polpa de uva;2020;1803472
de_Mosto simples;Mosto simples;2020;80355474
de_Mosto concentrado;Mosto concentrado;2020;0
de_Mosto de uva com bagaço;Mosto de uva com bagaço;2020;3078256
de_Mosto dessulfitado;Mosto dessulfitado;2020;5000
de_Mistelas;Mistelas;2020;0
de_Néctar de uva;Néctar de uva;2020;46000
de_Licorosos;Licorosos;2020;0
de_Compostos;Compostos;2020;0
de_Jeropiga;Jeropiga;2020;2000
de_Filtrado;Filtrado;2020;0
de_Frisante;Frisante;2020;0
de_Vinho leve;Vinho leve;2020;0
de_Vinho licoroso;Vinho licoroso;2020;48678
de_Brandy;Brandy;2020;0
de_Destilado;Destilado;2020;0
de_Bagaceira;Bagaceira;2020;0
de_Licor de bagaceira;Licor de bagaceira;2020;5800
de_Vinagre;Vinagre;2020;10000
de_Borra líquida;Borra líquida;2020;509378
de_Borra seca;Borra seca;2020;167587
de_Vinho Composto;Vinho Composto;2020;0
de_Pisco;Pisco;2020;1000
de_Vinho orgânico;Vinho orgânico;2020;18700
de_Espumante orgânico;Espumante orgânico;2020;0
de_Destilado alcoólico simples de bagaceira ;Destilado alcoólico simples de bagaceira ;2020;500
de_Vinho acidificado ;Vinho acidificado ;2020;65000
de_Mosto parcialmente fermentado ;Mosto parcialmente fermentado ;2020;0
de_Outros derivados;Outros derivados;2020;0
VINHO DE MESA;VINHO DE MESA;2021;173899995
vm_Tinto;Tinto;2021;146075996
vm_Branco;Branco;2021;26432799
vm_Rosado;Rosado;2021;1391200
VINHO FINO DE MESA (VINÍFERA);VINHO FINO DE MESA (VINÍFERA);2021;43474998
vv_Tinto;Tinto;2021;20433249
vv_Branco;Branco;2021;20867999
vv_Rosado;Rosado;2021;2173750
SUCO;SUCO;2021;100932264
su_Suco de uva simples;Suco de uva integral;2021;68038479
su_Suco concentrado;Suco de uva concentrado;2021;32131218
su_Suco de uva adoçado;Suco de uva adoçado;2021;40450
su_Suco de uva orgânico;Suco de uva orgânico;2021;722117
su_Suco de uva reconstituído;Suco de uva reconstituído;2021;0
DERIVADOS;DERIVADOS;2021;169031493
de_Espumante;Espumante;2021;70091
de_Espumante moscatel;Espumante moscatel;2021;11950
de_Base espumante;Base espumante;2021;5475049
de_Base espumante moscatel;Base espumante moscatel;2021;5549471
de_Base Champenoise champanha;Base Champenoise champanha;2021;0
de_Base Charmat champanha;Base Charmat champanha;2021;0
de_Bebida de uva;Bebida de uva;2021;2000
de_Polpa de uva;Polpa de uva;2021;1180578
de_Mosto simples;Mosto simples;2021;153579926
de_Mosto concentrado;Mosto concentrado;2021;0
de_Mosto de uva com bagaço;Mosto de uva com bagaço;2021;618764
de_Mosto dessulfitado;Mosto dessulfitado;2021;1532000
de_Mistelas;Mistelas;2021;2500
de_Néctar de uva;Néctar de uva;2021;18187
de_Licorosos;Licorosos;2021;0
de_Compostos;Compostos;2021;0
de_Jeropiga;Jeropiga;2021;3540
de_Filtrado;Filtrado;2021;0
de_Frisante;Frisante;2021;1390
de_Vinho leve;Vinho leve;2021;0
de_Vinho licoroso;Vinho licoroso;2021;30000
de_Brandy;Brandy;2021;120
de_Destilado;Destilado;2021;0
de_Bagaceira;Bagaceira;2021;12060
de_Licor de bagaceira;Licor de bagaceira;2021;0
de_Vinagre;Vinagre;2021;7500
de_Borra líquida;Borra líquida;2021;116450
de_Borra seca;Borra seca;2021;16789
de_Vinho Composto;Vinho Composto;2021;160000
de_Pisco;Pisco;2021;0
de_Vinho orgânico;Vinho orgânico;2021;93884
de_Espumante orgânico;Espumante orgânico;2021;2412
de_Destilado alcoólico simples de bagaceira ;Destilado alcoólico simples de bagaceira ;2021;3000
de_Vinho acidificado ;Vinho acidificado ;2021;0
de_Mosto parcialmente fermentado ;Mosto parcialmente fermentado ;2021;543510
de_Outros derivados;Outros derivados;2021;322
